samplename,key,value
20200228T0005-FRA-SetonaikaiWest,lat_lon,34.29166667 132.31250000
20200228T0005-FRA-SetonaikaiWest,samp_taxon_id,metagenome
20200228T0005-FRA-SetonaikaiWest,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200228T0005-FRA-SetonaikaiWest,collection_date,2020-02-28T9:05:00+09:00
20200228T0005-FRA-SetonaikaiWest,collection_date_local,2020-02-28T9:05:00+09:00
20200228T0005-FRA-SetonaikaiWest,collection_date_utc,2020-02-28T00:05:00Z
20200228T0005-FRA-SetonaikaiWest,samp_size,2000
20200228T0005-FRA-SetonaikaiWest,size_frac_low,0.45
20200228T0005-FRA-SetonaikaiWest,num_filter,2
20200228T0005-FRA-SetonaikaiWest,filter_prod_name,Sterivex-HV
20200228T0005-FRA-SetonaikaiWest,samp_store_temp,-20
20200228T0005-FRA-SetonaikaiWest,samp_store_sol,RNAlater
20200301T2344-FRA-SetonaikaiWest,samp_name,20200301T2344-FRA-SetonaikaiWest
20200301T2344-FRA-SetonaikaiWest,project_name,ANEMONE 2020KibanS
20200301T2344-FRA-SetonaikaiWest,correspondence,Masakazu Hori
20200301T2344-FRA-SetonaikaiWest,worldmesh,20513232
20200301T2344-FRA-SetonaikaiWest,lat_lon,34.29166667 132.31250000
20200301T2344-FRA-SetonaikaiWest,samp_taxon_id,metagenome
20200301T2344-FRA-SetonaikaiWest,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200301T2344-FRA-SetonaikaiWest,collection_date,2020-03-02T8:44:00+09:00
20200301T2344-FRA-SetonaikaiWest,collection_date_local,2020-03-02T8:44:00+09:00
20200301T2344-FRA-SetonaikaiWest,collection_date_utc,2020-03-01T23:44:00Z
20200301T2344-FRA-SetonaikaiWest,samp_size,2000
20200301T2344-FRA-SetonaikaiWest,size_frac_low,0.45
20200301T2344-FRA-SetonaikaiWest,num_filter,2
20200301T2344-FRA-SetonaikaiWest,filter_prod_name,Sterivex-HV
20200301T2344-FRA-SetonaikaiWest,samp_store_temp,-20
20200301T2344-FRA-SetonaikaiWest,samp_store_sol,RNAlater
20200302T0040-KUE-IP-E,samp_name,20200302T0040-KUE-IP-E
20200302T0040-KUE-IP-E,project_name,ANEMONE 2020KibanS
20200302T0040-KUE-IP-E,correspondence,Satoko Seino
20200302T0040-KUE-IP-E,worldmesh,20503032
20200302T0040-KUE-IP-E,lat_lon,33.62500000 130.31250000
20200302T0040-KUE-IP-E,samp_taxon_id,metagenome
20200302T0040-KUE-IP-E,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200302T0040-KUE-IP-E,collection_date,2020-03-02T9:40:00+09:00
20200302T0040-KUE-IP-E,collection_date_local,2020-03-02T9:40:00+09:00
20200302T0040-KUE-IP-E,collection_date_utc,2020-03-02T00:40:00Z
20200302T0040-KUE-IP-E,samp_size,2000
20200302T0040-KUE-IP-E,size_frac_low,0.45
20200302T0040-KUE-IP-E,num_filter,2
20200302T0040-KUE-IP-E,filter_prod_name,Sterivex-HV
20200302T0040-KUE-IP-E,samp_store_temp,-20
20200302T0040-KUE-IP-E,samp_store_sol,RNAlater
20200302T0145-KUE-IP-W,samp_name,20200302T0145-KUE-IP-W
20200302T0145-KUE-IP-W,project_name,ANEMONE 2020KibanS
20200302T0145-KUE-IP-W,correspondence,Satoko Seino
20200302T0145-KUE-IP-W,worldmesh,20503030
20200302T0145-KUE-IP-W,lat_lon,33.62500000 130.06250000
20200302T0145-KUE-IP-W,samp_taxon_id,metagenome
20200302T0145-KUE-IP-W,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200302T0145-KUE-IP-W,collection_date,2020-03-02T10:45:00+09:00
20200302T0145-KUE-IP-W,collection_date_local,2020-03-02T10:45:00+09:00
20200302T0145-KUE-IP-W,collection_date_utc,2020-03-02T01:45:00Z
20200302T0145-KUE-IP-W,samp_size,2000
20200302T0145-KUE-IP-W,size_frac_low,0.45
20200302T0145-KUE-IP-W,num_filter,2
20200302T0145-KUE-IP-W,filter_prod_name,Sterivex-HV
20200302T0145-KUE-IP-W,samp_store_temp,-20
20200302T0145-KUE-IP-W,samp_store_sol,RNAlater
20200302T0145-KUE-IP-W-NC,samp_name,20200302T0145-KUE-IP-W-NC
20200302T0145-KUE-IP-W-NC,project_name,ANEMONE 2020KibanS
20200302T0145-KUE-IP-W-NC,correspondence,Satoko Seino
20200302T0145-KUE-IP-W-NC,samp_taxon_id,blank sample
20200302T0145-KUE-IP-W-NC,samp_collec_device,bucket
20200302T0145-KUE-IP-W-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200302T0145-KUE-IP-W-NC,collection_date,2020-03-02T10:45:00+09:00
20200302T0145-KUE-IP-W-NC,collection_date_local,2020-03-02T10:45:00+09:00
20200302T0145-KUE-IP-W-NC,collection_date_utc,2020-03-02T01:45:00Z
20200302T0145-KUE-IP-W-NC,temp,13.8
20200302T0145-KUE-IP-W-NC,salinity,3.06
20200302T0145-KUE-IP-W-NC,samp_size,500
20200302T0145-KUE-IP-W-NC,size_frac_low,0.45
20200302T0145-KUE-IP-W-NC,num_filter,1
20200302T0145-KUE-IP-W-NC,filter_prod_name,Sterivex-HV
20200302T0145-KUE-IP-W-NC,samp_store_temp,-20
20200302T0145-KUE-IP-W-NC,samp_store_sol,RNAlater
20200303T0140-SZW-Takihama,samp_name,20200303T0140-SZW-Takihama
20200303T0140-SZW-Takihama,project_name,ANEMONE 2020KibanS
20200303T0140-SZW-Takihama,correspondence,Akihiro Dazai
20200303T0140-SZW-Takihama,worldmesh,20574173
20200303T0140-SZW-Takihama,lat_lon,38.62500000 141.43750000
20200303T0140-SZW-Takihama,samp_taxon_id,metagenome
20200303T0140-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200303T0140-SZW-Takihama,collection_date,2020-03-03T10:40:00+09:00
20200303T0140-SZW-Takihama,collection_date_local,2020-03-03T10:40:00+09:00
20200303T0140-SZW-Takihama,collection_date_utc,2020-03-03T01:40:00Z
20200303T0140-SZW-Takihama,samp_size,2000
20200303T0140-SZW-Takihama,size_frac_low,0.45
20200303T0140-SZW-Takihama,num_filter,2
20200303T0140-SZW-Takihama,filter_prod_name,Sterivex-HV
20200303T0140-SZW-Takihama,samp_store_temp,-20
20200303T0140-SZW-Takihama,samp_store_sol,RNAlater
20200304T0050-AMS-Asamushi,samp_name,20200304T0050-AMS-Asamushi
20200304T0050-AMS-Asamushi,project_name,ANEMONE 2020KibanS
20200304T0050-AMS-Asamushi,correspondence,Hirokazu Abe
20200304T0050-AMS-Asamushi,worldmesh,20614026
20200304T0050-AMS-Asamushi,lat_lon,40.87500000 140.81250000
20200304T0050-AMS-Asamushi,samp_taxon_id,metagenome
20200304T0050-AMS-Asamushi,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0050-AMS-Asamushi,collection_date,2020-03-04T9:50:00+09:00
20200304T0050-AMS-Asamushi,collection_date_local,2020-03-04T9:50:00+09:00
20200304T0050-AMS-Asamushi,collection_date_utc,2020-03-04T00:50:00Z
20200304T0050-AMS-Asamushi,samp_size,2000
20200304T0050-AMS-Asamushi,size_frac_low,0.45
20200304T0050-AMS-Asamushi,num_filter,2
20200304T0050-AMS-Asamushi,filter_prod_name,Sterivex-HV
20200304T0050-AMS-Asamushi,samp_store_temp,-20
20200304T0050-AMS-Asamushi,samp_store_sol,RNAlater
20200304T0120-KUM-Nagahama,samp_name,20200304T0120-KUM-Nagahama
20200304T0120-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20200304T0120-KUM-Nagahama,correspondence,Reiji Masuda
20200304T0120-KUM-Nagahama,worldmesh,20533512
20200304T0120-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20200304T0120-KUM-Nagahama,samp_taxon_id,metagenome
20200304T0120-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0120-KUM-Nagahama,collection_date,2020-03-04T10:20:00+09:00
20200304T0120-KUM-Nagahama,collection_date_local,2020-03-04T10:20:00+09:00
20200304T0120-KUM-Nagahama,collection_date_utc,2020-03-04T01:20:00Z
20200304T0120-KUM-Nagahama,samp_size,2000
20200304T0120-KUM-Nagahama,size_frac_low,0.45
20200304T0120-KUM-Nagahama,num_filter,2
20200304T0120-KUM-Nagahama,filter_prod_name,Sterivex-HV
20200304T0120-KUM-Nagahama,samp_store_temp,-20
20200304T0120-KUM-Nagahama,samp_store_sol,RNAlater
20200304T0135-KUE-Kamitsushima3,samp_name,20200304T0135-KUE-Kamitsushima3
20200304T0135-KUE-Kamitsushima3,project_name,ANEMONE 2020KibanS
20200304T0135-KUE-Kamitsushima3,correspondence,Satoko Seino
20200304T0135-KUE-Kamitsushima3,worldmesh,20522903
20200304T0135-KUE-Kamitsushima3,lat_lon,34.70833333 129.43750000
20200304T0135-KUE-Kamitsushima3,samp_taxon_id,metagenome
20200304T0135-KUE-Kamitsushima3,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0135-KUE-Kamitsushima3,collection_date,2020-03-04T10:35:00+09:00
20200304T0135-KUE-Kamitsushima3,collection_date_local,2020-03-04T10:35:00+09:00
20200304T0135-KUE-Kamitsushima3,collection_date_utc,2020-03-04T01:35:00Z
20200304T0135-KUE-Kamitsushima3,samp_size,2000
20200304T0135-KUE-Kamitsushima3,size_frac_low,0.45
20200304T0135-KUE-Kamitsushima3,num_filter,2
20200304T0135-KUE-Kamitsushima3,filter_prod_name,Sterivex-HV
20200304T0135-KUE-Kamitsushima3,samp_store_temp,-20
20200304T0135-KUE-Kamitsushima3,samp_store_sol,RNAlater
20200304T0155-SZW-Takihama,samp_name,20200304T0155-SZW-Takihama
20200304T0155-SZW-Takihama,project_name,ANEMONE 2020KibanS
20200304T0155-SZW-Takihama,correspondence,Akihiro Dazai
20200304T0155-SZW-Takihama,worldmesh,20574173
20200304T0155-SZW-Takihama,lat_lon,38.62500000 141.43750000
20200304T0155-SZW-Takihama,samp_taxon_id,metagenome
20200304T0155-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0155-SZW-Takihama,collection_date,2020-03-04T10:55:00+09:00
20200304T0155-SZW-Takihama,collection_date_local,2020-03-04T10:55:00+09:00
20200304T0155-SZW-Takihama,collection_date_utc,2020-03-04T01:55:00Z
20200304T0155-SZW-Takihama,samp_size,2000
20200304T0155-SZW-Takihama,size_frac_low,0.45
20200304T0155-SZW-Takihama,num_filter,2
20200304T0155-SZW-Takihama,filter_prod_name,Sterivex-HV
20200304T0155-SZW-Takihama,samp_store_temp,-20
20200304T0155-SZW-Takihama,samp_store_sol,RNAlater
20200304T0250-KUE-Kamitsushima2,samp_name,20200304T0250-KUE-Kamitsushima2
20200304T0250-KUE-Kamitsushima2,project_name,ANEMONE 2020KibanS
20200304T0250-KUE-Kamitsushima2,correspondence,Satoko Seino
20200304T0250-KUE-Kamitsushima2,worldmesh,20512962
20200304T0250-KUE-Kamitsushima2,lat_lon,34.54166667 129.31250000
20200304T0250-KUE-Kamitsushima2,samp_taxon_id,metagenome
20200304T0250-KUE-Kamitsushima2,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0250-KUE-Kamitsushima2,collection_date,2020-03-04T11:50:00+09:00
20200304T0250-KUE-Kamitsushima2,collection_date_local,2020-03-04T11:50:00+09:00
20200304T0250-KUE-Kamitsushima2,collection_date_utc,2020-03-04T02:50:00Z
20200304T0250-KUE-Kamitsushima2,samp_size,2000
20200304T0250-KUE-Kamitsushima2,size_frac_low,0.45
20200304T0250-KUE-Kamitsushima2,num_filter,2
20200304T0250-KUE-Kamitsushima2,filter_prod_name,Sterivex-HV
20200304T0250-KUE-Kamitsushima2,samp_store_temp,-20
20200304T0250-KUE-Kamitsushima2,samp_store_sol,RNAlater
20200304T0405-KUE-Kamitsushima1,samp_name,20200304T0405-KUE-Kamitsushima1
20200304T0405-KUE-Kamitsushima1,project_name,ANEMONE 2020KibanS
20200304T0405-KUE-Kamitsushima1,correspondence,Satoko Seino
20200304T0405-KUE-Kamitsushima1,worldmesh,20512952
20200304T0405-KUE-Kamitsushima1,lat_lon,34.45833333 129.31250000
20200304T0405-KUE-Kamitsushima1,samp_taxon_id,metagenome
20200304T0405-KUE-Kamitsushima1,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0405-KUE-Kamitsushima1,collection_date,2020-03-04T13:05:00+09:00
20200304T0405-KUE-Kamitsushima1,collection_date_local,2020-03-04T13:05:00+09:00
20200304T0405-KUE-Kamitsushima1,collection_date_utc,2020-03-04T04:05:00Z
20200304T0405-KUE-Kamitsushima1,samp_size,2000
20200304T0405-KUE-Kamitsushima1,size_frac_low,0.45
20200304T0405-KUE-Kamitsushima1,num_filter,2
20200304T0405-KUE-Kamitsushima1,filter_prod_name,Sterivex-HV
20200304T0405-KUE-Kamitsushima1,samp_store_temp,-20
20200304T0405-KUE-Kamitsushima1,samp_store_sol,RNAlater
20200304T0552-KUE-Shimotsushima2,samp_name,20200304T0552-KUE-Shimotsushima2
20200304T0552-KUE-Shimotsushima2,project_name,ANEMONE 2020KibanS
20200304T0552-KUE-Shimotsushima2,correspondence,Satoko Seino
20200304T0552-KUE-Shimotsushima2,worldmesh,20512911
20200304T0552-KUE-Shimotsushima2,lat_lon,34.12500000 129.18750000
20200304T0552-KUE-Shimotsushima2,samp_taxon_id,metagenome
20200304T0552-KUE-Shimotsushima2,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0552-KUE-Shimotsushima2,collection_date,2020-03-04T14:52:00+09:00
20200304T0552-KUE-Shimotsushima2,collection_date_local,2020-03-04T14:52:00+09:00
20200304T0552-KUE-Shimotsushima2,collection_date_utc,2020-03-04T05:52:00Z
20200304T0552-KUE-Shimotsushima2,samp_size,2000
20200304T0552-KUE-Shimotsushima2,size_frac_low,0.45
20200304T0552-KUE-Shimotsushima2,num_filter,2
20200304T0552-KUE-Shimotsushima2,filter_prod_name,Sterivex-HV
20200304T0552-KUE-Shimotsushima2,samp_store_temp,-20
20200304T0552-KUE-Shimotsushima2,samp_store_sol,RNAlater
20200304T0710-KUE-Shimotsushima3,samp_name,20200304T0710-KUE-Shimotsushima3
20200304T0710-KUE-Shimotsushima3,project_name,ANEMONE 2020KibanS
20200304T0710-KUE-Shimotsushima3,correspondence,Satoko Seino
20200304T0710-KUE-Shimotsushima3,worldmesh,20512921
20200304T0710-KUE-Shimotsushima3,lat_lon,34.20833333 129.18750000
20200304T0710-KUE-Shimotsushima3,samp_taxon_id,metagenome
20200304T0710-KUE-Shimotsushima3,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0710-KUE-Shimotsushima3,collection_date,2020-03-04T16:10:00+09:00
20200304T0710-KUE-Shimotsushima3,collection_date_local,2020-03-04T16:10:00+09:00
20200304T0710-KUE-Shimotsushima3,collection_date_utc,2020-03-04T07:10:00Z
20200304T0710-KUE-Shimotsushima3,samp_size,1600
20200304T0710-KUE-Shimotsushima3,size_frac_low,0.45
20200304T0710-KUE-Shimotsushima3,num_filter,2
20200304T0710-KUE-Shimotsushima3,filter_prod_name,Sterivex-HV
20200304T0710-KUE-Shimotsushima3,samp_store_temp,-20
20200304T0710-KUE-Shimotsushima3,samp_store_sol,RNAlater
20200304T0800-KUE-Shimotsushima1,samp_name,20200304T0800-KUE-Shimotsushima1
20200304T0800-KUE-Shimotsushima1,project_name,ANEMONE 2020KibanS
20200304T0800-KUE-Shimotsushima1,correspondence,Satoko Seino
20200304T0800-KUE-Shimotsushima1,worldmesh,20512922
20200304T0800-KUE-Shimotsushima1,lat_lon,34.20833333 129.31250000
20200304T0800-KUE-Shimotsushima1,samp_taxon_id,metagenome
20200304T0800-KUE-Shimotsushima1,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0800-KUE-Shimotsushima1,collection_date,2020-03-04T17:00:00+09:00
20200304T0800-KUE-Shimotsushima1,collection_date_local,2020-03-04T17:00:00+09:00
20200304T0800-KUE-Shimotsushima1,collection_date_utc,2020-03-04T08:00:00Z
20200304T0800-KUE-Shimotsushima1,samp_size,2000
20200304T0800-KUE-Shimotsushima1,size_frac_low,0.45
20200304T0800-KUE-Shimotsushima1,num_filter,2
20200304T0800-KUE-Shimotsushima1,filter_prod_name,Sterivex-HV
20200304T0800-KUE-Shimotsushima1,samp_store_temp,-20
20200304T0800-KUE-Shimotsushima1,samp_store_sol,RNAlater
20200304T0800-KUE-Shimotsushima1-NC,samp_name,20200304T0800-KUE-Shimotsushima1-NC
20200304T0800-KUE-Shimotsushima1-NC,project_name,ANEMONE 2020KibanS
20200304T0800-KUE-Shimotsushima1-NC,correspondence,Satoko Seino
20200304T0800-KUE-Shimotsushima1-NC,samp_taxon_id,blank sample
20200304T0800-KUE-Shimotsushima1-NC,samp_collec_device,bucket
20200304T0800-KUE-Shimotsushima1-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200304T0800-KUE-Shimotsushima1-NC,collection_date,2020-03-04T17:00:00+09:00
20200304T0800-KUE-Shimotsushima1-NC,collection_date_local,2020-03-04T17:00:00+09:00
20200304T0800-KUE-Shimotsushima1-NC,collection_date_utc,2020-03-04T08:00:00Z
20200304T0800-KUE-Shimotsushima1-NC,temp,14.6
20200304T0800-KUE-Shimotsushima1-NC,salinity,2.98
20200304T0800-KUE-Shimotsushima1-NC,samp_size,500
20200304T0800-KUE-Shimotsushima1-NC,size_frac_low,0.45
20200304T0800-KUE-Shimotsushima1-NC,num_filter,1
20200304T0800-KUE-Shimotsushima1-NC,filter_prod_name,Sterivex-HV
20200304T0800-KUE-Shimotsushima1-NC,samp_store_temp,-20
20200304T0800-KUE-Shimotsushima1-NC,samp_store_sol,RNAlater
20200305T0610-AKU-Hiai,samp_name,20200305T0610-AKU-Hiai
20200305T0610-AKU-Hiai,project_name,ANEMONE 2020KibanS
20200305T0610-AKU-Hiai,correspondence,Yasuhisa Henmi
20200305T0610-AKU-Hiai,worldmesh,20483063
20200305T0610-AKU-Hiai,lat_lon,32.54166667 130.43750000
20200305T0610-AKU-Hiai,samp_taxon_id,metagenome
20200305T0610-AKU-Hiai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200305T0610-AKU-Hiai,collection_date,2020-03-05T15:10:00+09:00
20200305T0610-AKU-Hiai,collection_date_local,2020-03-05T15:10:00+09:00
20200305T0610-AKU-Hiai,collection_date_utc,2020-03-05T06:10:00Z
20200305T0610-AKU-Hiai,samp_size,2000
20200305T0610-AKU-Hiai,size_frac_low,0.45
20200305T0610-AKU-Hiai,num_filter,2
20200305T0610-AKU-Hiai,filter_prod_name,Sterivex-HV
20200305T0610-AKU-Hiai,samp_store_temp,-20
20200305T0610-AKU-Hiai,samp_store_sol,RNAlater
20200306T0107-AKS-AkkeshiRinkai,samp_name,20200306T0107-AKS-AkkeshiRinkai
20200306T0107-AKS-AkkeshiRinkai,project_name,ANEMONE 2020KibanS
20200306T0107-AKS-AkkeshiRinkai,correspondence,Masahiro Nakaoka
20200306T0107-AKS-AkkeshiRinkai,worldmesh,20644446
20200306T0107-AKS-AkkeshiRinkai,lat_lon,43.04166667 144.81250000
20200306T0107-AKS-AkkeshiRinkai,samp_taxon_id,metagenome
20200306T0107-AKS-AkkeshiRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200306T0107-AKS-AkkeshiRinkai,collection_date,2020-03-06T10:07:00+09:00
20200306T0107-AKS-AkkeshiRinkai,collection_date_local,2020-03-06T10:07:00+09:00
20200306T0107-AKS-AkkeshiRinkai,collection_date_utc,2020-03-06T01:07:00Z
20200306T0107-AKS-AkkeshiRinkai,samp_size,2000
20200306T0107-AKS-AkkeshiRinkai,size_frac_low,0.45
20200306T0107-AKS-AkkeshiRinkai,num_filter,2
20200306T0107-AKS-AkkeshiRinkai,filter_prod_name,Sterivex-HV
20200306T0107-AKS-AkkeshiRinkai,samp_store_temp,-20
20200306T0107-AKS-AkkeshiRinkai,samp_store_sol,RNAlater
20200306T0450-KUM-Otomi-Surface,samp_name,20200306T0450-KUM-Otomi-Surface
20200306T0450-KUM-Otomi-Surface,project_name,ANEMONE 2020KibanS
20200306T0450-KUM-Otomi-Surface,correspondence,Reiji Masuda
20200306T0450-KUM-Otomi-Surface,worldmesh,20533524
20200306T0450-KUM-Otomi-Surface,lat_lon,35.54166667 135.56250000
20200306T0450-KUM-Otomi-Surface,samp_taxon_id,metagenome
20200306T0450-KUM-Otomi-Surface,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200306T0450-KUM-Otomi-Surface,collection_date,2020-03-06T13:50:00+09:00
20200306T0450-KUM-Otomi-Surface,collection_date_local,2020-03-06T13:50:00+09:00
20200306T0450-KUM-Otomi-Surface,collection_date_utc,2020-03-06T04:50:00Z
20200306T0450-KUM-Otomi-Surface,samp_size,2000
20200306T0450-KUM-Otomi-Surface,size_frac_low,0.45
20200306T0450-KUM-Otomi-Surface,num_filter,2
20200306T0450-KUM-Otomi-Surface,filter_prod_name,Sterivex-HV
20200306T0450-KUM-Otomi-Surface,samp_store_temp,-20
20200306T0450-KUM-Otomi-Surface,samp_store_sol,RNAlater
20200306T0600-KUM-Otomi-Bottom,samp_name,20200306T0600-KUM-Otomi-Bottom
20200306T0600-KUM-Otomi-Bottom,project_name,ANEMONE 2020KibanS
20200306T0600-KUM-Otomi-Bottom,correspondence,Reiji Masuda
20200306T0600-KUM-Otomi-Bottom,worldmesh,20533524
20200306T0600-KUM-Otomi-Bottom,lat_lon,35.54166667 135.56250000
20200306T0600-KUM-Otomi-Bottom,samp_taxon_id,metagenome
20200306T0600-KUM-Otomi-Bottom,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200306T0600-KUM-Otomi-Bottom,collection_date,2020-03-06T15:00:00+09:00
20200306T0600-KUM-Otomi-Bottom,collection_date_local,2020-03-06T15:00:00+09:00
20200306T0600-KUM-Otomi-Bottom,collection_date_utc,2020-03-06T06:00:00Z
20200306T0600-KUM-Otomi-Bottom,samp_size,2000
20200306T0600-KUM-Otomi-Bottom,size_frac_low,0.45
20200306T0600-KUM-Otomi-Bottom,num_filter,2
20200306T0600-KUM-Otomi-Bottom,filter_prod_name,Sterivex-HV
20200306T0600-KUM-Otomi-Bottom,samp_store_temp,-20
20200306T0600-KUM-Otomi-Bottom,samp_store_sol,RNAlater
20200307T0108-AKS-AkkeshiRinkai,samp_name,20200307T0108-AKS-AkkeshiRinkai
20200307T0108-AKS-AkkeshiRinkai,project_name,ANEMONE 2020KibanS
20200307T0108-AKS-AkkeshiRinkai,correspondence,Masahiro Nakaoka
20200307T0108-AKS-AkkeshiRinkai,worldmesh,20644446
20200307T0108-AKS-AkkeshiRinkai,lat_lon,43.04166667 144.81250000
20200307T0108-AKS-AkkeshiRinkai,samp_taxon_id,metagenome
20200307T0108-AKS-AkkeshiRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200307T0108-AKS-AkkeshiRinkai,collection_date,2020-03-07T10:08:00+09:00
20200307T0108-AKS-AkkeshiRinkai,collection_date_local,2020-03-07T10:08:00+09:00
20200307T0108-AKS-AkkeshiRinkai,collection_date_utc,2020-03-07T01:08:00Z
20200307T0108-AKS-AkkeshiRinkai,samp_size,1000
20200307T0108-AKS-AkkeshiRinkai,size_frac_low,0.45
20200307T0108-AKS-AkkeshiRinkai,num_filter,2
20200307T0108-AKS-AkkeshiRinkai,filter_prod_name,Sterivex-HV
20200307T0108-AKS-AkkeshiRinkai,samp_store_temp,-20
20200307T0108-AKS-AkkeshiRinkai,samp_store_sol,RNAlater
20200308T0200-NML-NotoRinkai,samp_name,20200308T0200-NML-NotoRinkai
20200308T0200-NML-NotoRinkai,project_name,ANEMONE 2020KibanS
20200308T0200-NML-NotoRinkai,correspondence,Nobuo Suzuki
20200308T0200-NML-NotoRinkai,worldmesh,20553771
20200308T0200-NML-NotoRinkai,lat_lon,37.29166667 137.18750000
20200308T0200-NML-NotoRinkai,samp_taxon_id,metagenome
20200308T0200-NML-NotoRinkai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20200308T0200-NML-NotoRinkai,collection_date,2020-03-08T11:00:00+09:00
20200308T0200-NML-NotoRinkai,collection_date_local,2020-03-08T11:00:00+09:00
20200308T0200-NML-NotoRinkai,collection_date_utc,2020-03-08T02:00:00Z
